container_x,total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,time_,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns
b'fd-svc-deployment',0.0006742467,0.0006743115,535228416.0,3166883840.0,0.099,1717932270000000000,0.0019987056,7.395e-06,394096081.0,496261396.0,691220399.0,0.0,0.0
b'fd-svc-deployment',0.0045698943,0.0045703479,535156736.0,3134991564.8,0.739,1717932280000000000,0.0045596306,1.67356e-05,317317018.0,493360743.0,688150140.0,5.6e-09,0.0
b'fd-svc-deployment',0.0064428018,0.0064434066,535418470.4,3203811737.6,0.871,1717932290000000000,0.006559322,2.34339e-05,485711882.0,593774779.0,692948979.0,9.6e-09,0.0
b'fd-svc-deployment',0.0062929692,0.0063000118,535527424.0,3240765849.6,0.77,1717932300000000000,0.0065326879,2.26463e-05,509295332.0,707656694.0,805071661.0,6.9e-09,0.0
b'fd-svc-deployment',0.0043451454,0.0043457358,563675955.2,3512838144.0,0.729,1717932310000000000,0.0044348989,1.58921e-05,2002116624.0,2512702363.0,3421361860.0,9.4e-09,0.0
b'fd-svc-deployment',0.0059183877,0.0059189925,571431321.6,3183785574.4,0.869,1717932320000000000,0.0059935753,2.14028e-05,417118911.0,682071438.0,779502553.0,8.4e-09,0.0
b'fd-svc-deployment',0.002247489,0.002247705,571346534.4,3121679564.8,0.62,1717932330000000000,0.0022684733,8.601e-06,383368838.0,459392777.0,485690404.0,3.8e-09,0.0
b'fd-svc-deployment',0.0047197269,0.0047201949,571341619.2,3150214758.4,0.797,1717932340000000000,0.0047484257,1.75974e-05,314747166.0,416364628.0,583709118.0,6.7e-09,0.0
b'fd-svc-deployment',0.0024722379,0.0024724755,571265024.0,3125036646.4,0.461,1717932350000000000,0.0024986337,8.9802e-06,305543573.0,496791337.0,575388749.0,3.5e-09,0.0
b'fd-svc-deployment',0.0035959824,0.0035963136,571272396.8,3132590080.0,0.899,1717932360000000000,0.003637613,1.35098e-05,302080380.0,491269266.0,612149081.0,5.3e-09,0.0
b'fd-svc-deployment',0.0060682203,0.0061801881,571298611.2,3185464115.2,0.898,1717932370000000000,0.006314703,2.27994e-05,402157318.0,596097010.0,690744992.0,8.9e-09,0.0
b'fd-svc-deployment',0.0069672159,0.0070427802,571577548.8,3259319910.4,0.9,1717932380000000000,0.0071478502,2.3151e-05,596892975.0,790973469.0,974894210.0,1e-08,0.0
b'fd-svc-deployment',0.0064428018,0.0063844334,573694771.2,3340729139.2,0.9,1717932390000000000,0.0065514082,2.20338e-05,896741071.0,1138690157.0,1295700616.0,9.1e-09,0.0
