fd_normal,fd_normal2,fd_normal3,fr_normal,fr_normal2,fr_normal3,preprocess_normal,preprocess_normal2,preprocess_normal3,preprocess_normal4
0.857,0.893,0.866,0.0,0.0,0.099,0.856,0.891,0.899,0.898
0.789,0.8,0.668,0.216,0.206,0.0,0.899,0.884,0.9,0.9
0.731,0.78,0.9,0.141,0.278,0.0,0.893,0.899,0.899,0.686
0.524,0.68,0.767,0.0,0.129,0.155,0.815,0.897,0.899,0.899
0.859,0.751,0.66,0.146,0.238,0.127,0.882,0.887,0.899,0.899
0.696,0.659,0.855,0.134,0.0,0.107,0.857,0.883,0.9,0.9
0.539,0.759,0.758,0.0,0.106,0.0,0.889,0.899,0.898,0.893
0.901,0.403,0.76,0.109,0.0,0.098,0.88,0.898,0.9,0.902
0.748,0.829,0.689,0.001,0.117,0.017,0.855,0.893,0.899,0.9
0.756,0.755,0.869,0.128,0.06,0.125,0.869,0.899,0.899,0.899
0.66,0.788,0.42,0.0,0.1,0.111,0.887,0.893,0.899,0.9
0.747,0.66,0.758,0.215,0.169,0.0,0.878,0.881,0.878,0.898
0.755,0.778,0.652,0.149,0.104,0.2,0.898,0.9,0.899,0.899
0.778,0.659,0.876,0.0,0.164,0.155,0.887,0.9,0.899,0.899
0.388,0.687,0.732,0.177,0.0,0.125,0.899,0.893,0.903,0.899
0.848,0.405,0.733,0.11,0.224,0.0,0.9,0.892,0.902,0.888
0.749,0.857,0.722,0.035,0.234,0.117,0.879,0.892,0.902,0.902
0.748,0.76,0.662,0.101,0.103,0.0,0.892,0.899,0.899,0.899
0.636,0.746,0.859,0.0,0.217,0.262,0.828,0.863,0.902,0.889
0.76,0.696,0.759,0.148,0.0,0.151,0.857,0.9,0.899,0.9
0.649,0.884,0.552,0.0,0.033,0.0,0.886,0.9,0.898,0.899
0.761,0.645,0.804,0.213,0.0,0.117,0.849,0.9,0.9,0.898
0.389,0.846,0.77,0.148,0.106,0.0,0.888,0.899,0.9,0.883
0.862,0.474,0.72,0.0,0.272,0.227,0.876,0.899,0.896,0.903
0.745,0.87,0.711,0.202,0.091,0.145,0.88,0.887,0.899,0.895
0.876,0.747,0.676,0.069,0.0,0.0,0.857,0.894,0.893,0.899
0.654,0.87,0.867,0.053,0.103,0.035,0.896,0.899,0.9,0.899
0.819,0.618,0.793,0.122,0.165,0.0,0.869,0.893,0.899,0.898
0.656,0.899,0.649,0.001,0.0,0.337,0.898,0.849,0.878,0.898
0.897,0.761,0.886,0.145,0.121,0.0,0.9,0.878,0.899,0.9
0.556,0.668,0.787,0.002,0.359,0.003,0.898,0.865,0.9,0.899
0.724,0.608,0.399,0.254,0.0,0.122,0.878,0.863,0.898,0.899
0.797,0.581,0.778,0.146,0.22,0.0,0.9,0.878,0.899,0.9
0.867,0.896,0.679,0.0,0.117,0.254,0.898,0.89,0.899,0.899
0.769,0.821,0.799,0.197,0.0,0.101,0.87,0.896,0.899,0.887
0.668,0.784,0.748,0.046,0.106,0.0,0.9,0.852,0.899,0.888
0.556,0.68,0.669,0.092,0.0,0.104,0.858,0.831,0.899,0.899
0.89,0.758,0.868,0.12,0.219,0.0,0.883,0.871,0.895,0.899
0.761,0.648,0.78,0.0,0.162,0.222,0.885,0.897,0.899,0.897
0.51,0.729,0.751,0.143,0.0,0.111,0.885,0.899,0.9,0.9
0.899,0.415,0.724,0.0,0.129,0.0,0.877,0.9,0.899,0.886
0.717,0.849,0.868,0.23,0.164,0.124,0.897,0.899,0.899,0.899
0.754,0.776,0.396,0.143,0.2,0.0,0.886,0.901,0.9,0.899
0.654,0.762,0.74,0.001,0.099,0.224,0.884,0.882,0.899,0.897
0.743,0.67,0.658,0.218,0.132,0.143,0.85,0.9,0.898,0.898
0.714,0.779,0.839,0.016,0.162,0.143,0.885,0.899,0.892,0.893
0.769,0.644,0.766,0.106,0.001,0.05,0.872,0.897,0.899,0.895
0.4,0.657,0.691,0.119,0.109,0.0,0.866,0.899,0.9,0.885
0.848,0.39,0.798,0.001,0.0,0.0,0.902,0.898,0.899,0.898
0.769,0.845,0.647,0.14,0.11,0.184,0.881,0.9,0.9,0.872
0.736,0.756,0.868,0.001,0.0,0.113,0.898,0.866,0.899,0.899
0.649,0.755,0.74,0.222,0.274,0.105,0.868,0.89,0.886,0.897
0.746,0.68,0.494,0.152,0.171,0.0,0.866,0.9,0.899,0.886
0.638,0.889,0.842,0.0,0.0,0.047,0.854,0.898,0.899,0.899
0.728,0.66,0.737,0.223,0.051,0.073,0.9,0.9,0.899,0.889
0.42,0.813,0.783,0.0,0.109,0.152,0.896,0.897,0.9,0.858
0.842,0.469,0.733,0.129,0.204,0.104,0.885,0.897,0.9,0.86
0.744,0.851,0.669,0.123,0.273,0.001,0.88,0.898,0.899,0.898
0.84,0.771,0.861,0.0,0.116,0.148,0.844,0.898,0.9,0.868
0.655,0.851,0.752,0.146,0.229,0.153,0.864,0.9,0.894,0.885
0.845,0.589,0.65,0.0,0.0,0.132,0.839,0.898,0.888,0.899
0.626,0.902,0.842,0.245,0.107,0.0,0.899,0.9,0.9,0.9
0.87,0.772,0.834,0.147,0.0,0.121,0.892,0.882,0.9,0.899
0.551,0.72,0.398,0.0,0.109,0.0,0.897,0.898,0.899,0.9
0.667,0.559,0.719,0.225,0.001,0.276,0.894,0.899,0.898,0.892
0.817,0.63,0.697,0.0,0.175,0.152,0.899,0.899,0.894,0.898
0.858,0.849,0.879,0.176,0.174,0.0,0.876,0.9,0.901,0.9
0.75,0.85,0.757,0.126,0.112,0.106,0.888,0.891,0.9,0.892
0.638,0.78,0.659,0.0,0.165,0.0,0.897,0.885,0.9,0.85
0.537,0.701,0.872,0.133,0.0,0.218,0.898,0.877,0.899,0.834
0.887,0.769,0.648,0.0,0.219,0.142,0.891,0.899,0.9,0.871
0.749,0.607,0.899,0.214,0.272,0.0,0.855,0.899,0.9,0.802
0.469,0.742,0.769,0.143,0.115,0.117,0.895,0.899,0.899,0.882
0.889,0.461,0.796,0.0,0.229,0.0,0.9,0.898,0.895,0.834
0.766,0.868,0.538,0.197,0.0,0.285,0.898,0.898,0.899,0.871
0.779,0.708,0.733,0.001,0.112,0.0,0.893,0.896,0.9,0.899
0.639,0.759,0.704,0.247,0.0,0.043,0.898,0.896,0.896,0.9
0.724,0.684,0.855,0.117,0.102,0.107,0.849,0.89,0.9,0.885
0.658,0.78,0.665,0.0,0.178,0.0,0.894,0.899,0.9,0.899
0.765,0.64,0.882,0.102,0.0,0.232,0.855,0.891,0.899,0.81
0.408,0.676,0.752,0.0,0.09,0.072,0.9,0.894,0.899,0.852
0.85,0.408,0.651,0.267,0.108,0.0,0.9,0.898,0.9,0.892
0.748,0.84,0.861,0.148,0.169,0.13,0.889,0.891,0.901,0.894
0.73,0.749,0.779,0.0,0.0,0.001,0.897,0.898,0.899,0.899
0.639,0.719,0.475,0.151,0.226,0.229,0.897,0.899,0.9,0.899
0.777,0.672,0.901,0.0,0.269,0.154,0.888,0.899,0.9,0.884
0.639,0.81,0.716,0.24,0.044,0.001,0.897,0.885,0.898,0.884
0.718,0.621,0.82,0.125,0.229,0.123,0.901,0.89,0.899,0.899
0.468,0.79,0.76,0.0,0.096,0.0,0.894,0.899,0.896,0.891
0.857,0.437,0.649,0.051,0.0,0.231,0.895,0.899,0.899,0.881
0.748,0.847,0.867,0.0,0.0,0.148,0.897,0.899,0.9,0.902
0.858,0.741,0.688,0.247,0.014,0.127,0.893,0.887,0.899,0.892
0.717,0.859,0.657,0.147,0.227,0.015,0.861,0.895,0.893,0.896
0.819,0.541,0.85,0.0,0.164,0.004,0.899,0.889,0.899,0.9
0.569,0.897,0.853,0.127,0.0,0.0,0.891,0.898,0.9,0.9
0.869,0.72,0.408,0.001,0.105,0.209,0.872,0.899,0.9,0.899
0.606,0.702,0.747,0.244,0.163,0.151,0.888,0.857,0.9,0.899
0.622,0.53,0.659,0.115,0.094,0.117,0.882,0.873,0.899,0.9
0.877,0.675,0.84,0.0,0.02,0.0,0.883,0.86,0.899,0.896
0.84,0.789,0.782,0.019,0.291,0.014,0.847,0.878,0.905,0.898
0.782,0.887,0.668,0.0,0.0,0.145,0.896,0.899,0.903,0.901
0.65,0.752,0.818,0.23,0.131,0.143,0.873,0.899,0.9,0.899
0.648,0.749,0.66,0.146,0.113,0.105,0.875,0.9,0.901,0.901
0.825,0.778,0.8,0.0,0.0,0.0,0.899,0.894,0.897,0.897
0.764,0.611,0.731,0.106,0.119,0.114,0.886,0.893,0.897,0.9
0.419,0.757,0.834,0.015,0.0,0.184,0.869,0.871,0.898,0.898
0.846,0.48,0.609,0.201,0.269,0.106,0.875,0.895,0.9,0.899
0.75,0.889,0.756,0.09,0.151,0.0,0.854,0.897,0.897,0.898
0.782,0.735,0.688,0.0,0.0,0.125,0.881,0.899,0.899,0.899
0.627,0.798,0.868,0.001,0.105,0.001,0.872,0.898,0.899,0.899
0.759,0.667,0.667,0.055,0.156,0.229,0.869,0.898,0.898,0.899
0.611,0.757,0.895,0.207,0.233,0.151,0.883,0.896,0.9,0.9
0.756,0.629,0.776,0.167,0.2,0.0,0.864,0.899,0.893,0.897
0.388,0.697,0.645,0.0,0.107,0.124,0.874,0.9,0.893,0.896
0.847,0.386,0.849,0.122,0.209,0.0,0.889,0.901,0.9,0.887
0.727,0.867,0.773,0.061,0.0,0.256,0.895,0.898,0.899,0.901
0.747,0.735,0.407,0.242,0.11,0.159,0.891,0.899,0.895,0.851
0.64,0.744,0.769,0.045,0.0,0.0,0.88,0.898,0.899,0.88
0.746,0.676,0.687,0.0,0.107,0.119,0.879,0.9,0.898,0.87
0.658,0.829,0.81,0.0,0.0,0.0,0.879,0.894,0.899,0.9
0.784,0.653,0.716,0.1,0.271,0.247,0.867,0.901,0.899,0.893
0.498,0.782,0.669,0.21,0.144,0.092,0.896,0.892,0.901,0.878
0.85,0.401,0.846,0.143,0.014,0.142,0.899,0.895,0.9,0.882
0.766,0.83,0.749,0.001,0.012,0.099,0.866,0.887,0.9,0.865
0.85,0.76,0.639,0.125,0.054,0.0,0.899,0.899,0.899,0.888
0.71,0.839,0.809,0.098,0.214,0.171,0.894,0.894,0.899,0.9
0.8,0.559,0.858,0.205,0.269,0.0,0.89,0.898,0.899,0.893
0.547,0.899,0.407,0.02,0.11,0.078,0.893,0.897,0.896,0.9
0.86,0.7,0.73,0.0,0.226,0.12,0.89,0.875,0.899,0.899
0.637,0.74,0.67,0.0,0.0,0.0,0.9,0.9,0.898,0.898
0.591,0.488,0.85,0.118,0.122,0.223,0.883,0.88,0.899,0.899
0.897,0.681,0.758,0.247,0.001,0.07,0.881,0.899,0.9,0.9
0.798,0.81,0.671,0.12,0.15,0.0,0.891,0.899,0.898,0.899
0.776,0.871,0.811,0.0,0.029,0.107,0.883,0.869,0.898,0.897
0.658,0.772,0.658,0.115,0.128,0.0,0.88,0.896,0.898,0.874
0.686,0.74,0.887,0.095,0.15,0.225,0.896,0.9,0.899,0.894
0.819,0.749,0.85,0.245,0.106,0.154,0.787,0.9,0.896,0.898
0.756,0.623,0.646,0.0,0.164,0.119,0.893,0.896,0.899,0.896
0.391,0.754,0.705,0.077,0.0,0.0,0.854,0.9,0.899,0.888
0.819,0.479,0.74,0.0,0.205,0.092,0.894,0.899,0.899,0.888
0.774,0.89,0.67,0.153,0.205,0.0,0.882,0.899,0.861,0.899
0.757,0.699,0.785,0.226,0.11,0.219,0.898,0.899,0.899,0.899
0.649,0.791,0.658,0.044,0.21,0.148,0.896,0.899,0.897,0.869
0.768,0.678,0.841,0.012,0.001,0.034,0.87,0.896,0.892,0.875
0.64,0.77,0.756,0.122,0.002,0.0,0.861,0.899,0.899,0.896
0.773,0.63,0.639,0.101,0.001,0.0,0.806,0.898,0.89,0.899
0.367,0.743,0.869,0.248,0.106,0.197,0.856,0.788,0.899,0.853
0.848,0.397,0.69,0.0,0.221,0.146,0.897,0.846,0.899,0.9
0.75,0.876,0.413,0.102,0.102,0.119,0.89,0.861,0.899,0.9
0.835,0.75,0.827,0.0,0.0,0.0,0.883,0.897,0.9,0.899
0.648,0.747,0.678,0.114,0.112,0.033,0.858,0.9,0.9,0.889
0.75,0.66,0.856,0.165,0.169,0.254,0.859,0.895,0.899,0.898
