fd_normal,fd_normal2,fd_normal3,fr_normal,fr_normal2,fr_normal3,preprocess_normal,preprocess_normal2,preprocess_normal3,preprocess_normal4
892965195.0,3990490373.0,6446140111.0,718558551.0,0.0,0.0,856595381.0,550488929.0,622613927.0,694798427.0
703132828.0,695668771.0,670531386.0,0.0,3553230061.0,271316978.0,578005286.0,799975393.0,668025974.0,746335292.0
612191256.0,760373190.0,882929149.0,245544057.0,1248553178.0,0.0,743413579.0,835906188.0,701378746.0,513312518.0
576941522.0,890755108.0,655798075.0,467471485.0,277675798.0,993084019.0,786401946.0,865542031.0,690835266.0,628017421.0
803221627.0,953211268.0,614338705.0,996485165.0,0.0,498911227.0,851722577.0,711315913.0,650280443.0,790988106.0
700968533.0,811215597.0,696789803.0,0.0,506682795.0,0.0,643863840.0,566457150.0,663935257.0,746725367.0
596846078.0,515069129.0,692851325.0,271532837.0,0.0,266535389.0,812918129.0,667239194.0,684366735.0,734578134.0
703168556.0,503676155.0,969323158.0,0.0,852911393.0,0.0,779494121.0,622921254.0,685035171.0,713069562.0
703236127.0,615970302.0,495060861.0,541594740.0,763944750.0,1224042799.0,495502522.0,656487895.0,596072834.0,703121832.0
871986026.0,596994372.0,701797147.0,964193524.0,0.0,709668017.0,828067867.0,563426233.0,729486270.0,721952276.0
584487936.0,798967782.0,770432904.0,767919348.0,276408596.0,469381099.0,845377528.0,751669252.0,592680895.0,632819181.0
679518352.0,896571226.0,711797726.0,704305035.0,884401599.0,269593798.0,877704258.0,627588671.0,668796098.0,814251934.0
899105806.0,931325608.0,700795268.0,265174985.0,584844169.0,0.0,863668669.0,704106440.0,626319094.0,759732505.0
704083367.0,710694643.0,667377758.0,457985796.0,752003825.0,1018217155.0,870136889.0,594862973.0,701177333.0,603657573.0
703920907.0,695589838.0,603265113.0,815740213.0,759464312.0,0.0,714466091.0,618224451.0,694137896.0,725385512.0
747431274.0,504351280.0,790969316.0,0.0,1153518242.0,505310384.0,894010699.0,696714003.0,691691539.0,529273814.0
738253342.0,708136296.0,700956464.0,254487818.0,1049109072.0,279460051.0,841933176.0,848722464.0,713427439.0,779408556.0
797914454.0,776861185.0,587037934.0,0.0,291121110.0,0.0,853545240.0,617830557.0,678117451.0,529744900.0
511234882.0,702715534.0,961467967.0,506707991.0,0.0,1165700686.0,841726357.0,700567385.0,689320789.0,629614469.0
578775584.0,856367917.0,610421403.0,1183549943.0,571487107.0,536577638.0,837199268.0,660060421.0,706335223.0,686035006.0
842429210.0,687749116.0,583493792.0,0.0,0.0,0.0,884518244.0,688446481.0,575435029.0,802863033.0
847542221.0,792735917.0,708642800.0,707833217.0,853268876.0,268500790.0,571379718.0,588600904.0,682205394.0,776667465.0
