fd_normal,fd_normal2,fd_normal3,fr_normal,fr_normal2,fr_normal3,preprocess_normal,preprocess_normal2,preprocess_normal3,preprocess_normal4
615332928.0,571840958.0,6426318956.0,717377528.0,0.0,0.0,751402546.0,415357549.0,481575210.0,507571585.0
678578404.0,537307342.0,592749747.0,0.0,3553230061.0,271316978.0,405986243.0,625482621.0,552072802.0,557042591.0
491085931.0,694680177.0,605629572.0,245544057.0,1238849306.0,0.0,488652977.0,728985636.0,532367670.0,406629115.0
414865456.0,709735851.0,491720869.0,467471485.0,277675798.0,986931545.0,513812136.0,754986931.0,512230951.0,541208087.0
688457963.0,715761658.0,498510790.0,987116041.0,0.0,498911227.0,763108428.0,611938238.0,503417364.0,674608212.0
603155901.0,573090186.0,597305595.0,0.0,506682795.0,0.0,482016753.0,499022792.0,523261447.0,606710326.0
425426090.0,407389872.0,512736381.0,271532837.0,0.0,266535389.0,536404843.0,468833899.0,566393407.0,572433018.0
510990393.0,474487663.0,808693663.0,0.0,849598334.0,0.0,558078046.0,519605972.0,490604666.0,584459068.0
653318060.0,484889002.0,454313386.0,541594740.0,763323789.0,1208653280.0,410968109.0,500302875.0,464280009.0,544906482.0
649255339.0,499034744.0,508097196.0,945458357.0,0.0,707647535.0,757167120.0,482043538.0,622520494.0,553129831.0
496534131.0,606467841.0,696784522.0,767919348.0,276408596.0,469381099.0,733303777.0,530299815.0,453164147.0,469752902.0
505263320.0,713279795.0,591095135.0,704305035.0,877013489.0,269593798.0,727741122.0,446521591.0,475986044.0,711229868.0
739555264.0,619554162.0,605079086.0,265174985.0,557498060.0,0.0,779986593.0,540743549.0,514967525.0,709070447.0
594185950.0,605371897.0,542178189.0,457985796.0,733689271.0,999923553.0,663850472.0,494442734.0,566186760.0,478779325.0
602602295.0,498779944.0,502772153.0,814242074.0,754822647.0,0.0,490877567.0,454076212.0,597941660.0,658309745.0
520173012.0,410598317.0,589233203.0,0.0,1147598146.0,505310384.0,753082328.0,526462468.0,549150933.0,420209955.0
603512964.0,490275633.0,606341422.0,254487818.0,1049109072.0,279460051.0,634987096.0,789697294.0,595624789.0,696367017.0
709725509.0,506366657.0,502945644.0,0.0,291121110.0,0.0,662682565.0,449647760.0,562332109.0,438280534.0
489070457.0,591548079.0,799880765.0,506037387.0,0.0,1138719521.0,699895799.0,456069385.0,581219404.0,485404816.0
501496481.0,686846734.0,574125619.0,1182741770.0,571487107.0,536577638.0,700095245.0,492624717.0,497099104.0,527525050.0
706258085.0,587275334.0,500588012.0,0.0,0.0,0.0,763000859.0,472164950.0,485623390.0,712670273.0
598209600.0,618493824.0,625157648.0,707611082.0,822138492.0,268500790.0,427278148.0,512596030.0,515750980.0,662086213.0
690239855.0,497558149.0,583471948.0,267445532.0,809839092.0,0.0,814475342.0,587505157.0,581547185.0,720567191.0
576746527.0,426315047.0,497708723.0,440632811.0,0.0,929161263.0,690225042.0,414186051.0,507663245.0,485615327.0
604198153.0,473549383.0,414687214.0,978696450.0,290326856.0,726370728.0,806664900.0,478893837.0,500356003.0,714781813.0
704294902.0,506740776.0,412494872.0,0.0,860151059.0,486209549.0,734883618.0,534226936.0,559859936.0,677606265.0
552348689.0,580062504.0,498727708.0,245993785.0,942736573.0,0.0,607013209.0,511444451.0,544534495.0,495257880.0
494018313.0,673581319.0,593151833.0,0.0,914114487.0,246318939.0,469443570.0,521862627.0,513332795.0,708763974.0
592449747.0,606114452.0,703267463.0,499117156.0,554285175.0,0.0,708696597.0,490077656.0,487811881.0,609385592.0
613499612.0,616515920.0,703182208.0,1143401795.0,1248453177.0,1074258529.0,785040053.0,535178037.0,507080689.0,464978924.0
677413349.0,478832518.0,520171351.0,1177130740.0,0.0,548365278.0,491519731.0,531865576.0,479524904.0,506319354.0
